id,experiment_id,site_id,created_at,updated_at
6000000491,6000000001,6000002367,2017-01-18 22:51:54.658794,2017-01-18 22:51:54.658794
6000000492,6000000001,6000000638,2017-01-18 22:51:54.685761,2017-01-18 22:51:54.685761
6000000493,6000000001,6000001504,2017-01-18 22:51:54.685761,2017-01-18 22:51:54.685761
6000000494,6000000001,6000002368,2017-01-18 22:51:54.685761,2017-01-18 22:51:54.685761
6000000495,6000000001,6000000639,2017-01-18 22:51:54.712362,2017-01-18 22:51:54.712362
6000000496,6000000001,6000001505,2017-01-18 22:51:54.712362,2017-01-18 22:51:54.712362
6000000497,6000000001,6000002369,2017-01-18 22:51:54.712362,2017-01-18 22:51:54.712362
6000000498,6000000001,6000000091,2017-01-18 22:51:54.739256,2017-01-18 22:51:54.739256
6000000499,6000000001,6000000957,2017-01-18 22:51:54.739256,2017-01-18 22:51:54.739256
6000000500,6000000001,6000001821,2017-01-18 22:51:54.739256,2017-01-18 22:51:54.739256
6000000501,6000000001,6000000092,2017-01-18 22:51:54.764812,2017-01-18 22:51:54.764812
6000000502,6000000001,6000000958,2017-01-18 22:51:54.764812,2017-01-18 22:51:54.764812
6000000503,6000000001,6000001822,2017-01-18 22:51:54.764812,2017-01-18 22:51:54.764812
6000000504,6000000001,6000000093,2017-01-18 22:51:54.791972,2017-01-18 22:51:54.791972
6000000505,6000000001,6000000959,2017-01-18 22:51:54.791972,2017-01-18 22:51:54.791972
6000000506,6000000001,6000001823,2017-01-18 22:51:54.791972,2017-01-18 22:51:54.791972
6000000507,6000000001,6000000094,2017-01-18 22:51:54.818511,2017-01-18 22:51:54.818511
6000000508,6000000001,6000000960,2017-01-18 22:51:54.818511,2017-01-18 22:51:54.818511
6000000509,6000000001,6000001824,2017-01-18 22:51:54.818511,2017-01-18 22:51:54.818511
6000000510,6000000001,6000000095,2017-01-18 22:51:54.845984,2017-01-18 22:51:54.845984
6000000511,6000000001,6000000961,2017-01-18 22:51:54.845984,2017-01-18 22:51:54.845984
6000000512,6000000001,6000001825,2017-01-18 22:51:54.845984,2017-01-18 22:51:54.845984
6000000513,6000000001,6000000619,2017-01-18 22:51:54.874278,2017-01-18 22:51:54.874278
6000000514,6000000001,6000001485,2017-01-18 22:51:54.874278,2017-01-18 22:51:54.874278
6000000515,6000000001,6000002349,2017-01-18 22:51:54.874278,2017-01-18 22:51:54.874278
6000000516,6000000001,6000000620,2017-01-18 22:51:54.901741,2017-01-18 22:51:54.901741
6000000517,6000000001,6000001486,2017-01-18 22:51:54.901741,2017-01-18 22:51:54.901741
6000000518,6000000001,6000002350,2017-01-18 22:51:54.901741,2017-01-18 22:51:54.901741
6000000519,6000000001,6000000621,2017-01-18 22:51:54.928631,2017-01-18 22:51:54.928631
6000000520,6000000001,6000001487,2017-01-18 22:51:54.928631,2017-01-18 22:51:54.928631
6000000521,6000000001,6000002351,2017-01-18 22:51:54.928631,2017-01-18 22:51:54.928631
6000000522,6000000001,6000000622,2017-01-18 22:51:54.954689,2017-01-18 22:51:54.954689
6000000523,6000000001,6000001488,2017-01-18 22:51:54.954689,2017-01-18 22:51:54.954689
6000000524,6000000001,6000002352,2017-01-18 22:51:54.954689,2017-01-18 22:51:54.954689
6000000525,6000000001,6000000623,2017-01-18 22:51:54.987062,2017-01-18 22:51:54.987062
6000000526,6000000001,6000001489,2017-01-18 22:51:54.987062,2017-01-18 22:51:54.987062
6000000527,6000000001,6000002353,2017-01-18 22:51:54.987062,2017-01-18 22:51:54.987062
6000000528,6000000002,6000000002,2017-01-18 22:51:55.016052,2017-01-18 22:51:55.016052
6000000529,6000000002,6000000868,2017-01-18 22:51:55.016052,2017-01-18 22:51:55.016052
6000000530,6000000002,6000001732,2017-01-18 22:51:55.016052,2017-01-18 22:51:55.016052
6000000531,6000000002,6000000011,2017-01-18 22:51:55.043652,2017-01-18 22:51:55.043652
6000000532,6000000002,6000000877,2017-01-18 22:51:55.043652,2017-01-18 22:51:55.043652
6000000533,6000000002,6000001741,2017-01-18 22:51:55.043652,2017-01-18 22:51:55.043652
6000000534,6000000002,6000000012,2017-01-18 22:51:55.070156,2017-01-18 22:51:55.070156
6000000535,6000000002,6000000878,2017-01-18 22:51:55.070156,2017-01-18 22:51:55.070156
6000000536,6000000002,6000001742,2017-01-18 22:51:55.070156,2017-01-18 22:51:55.070156
6000000537,6000000002,6000000013,2017-01-18 22:51:55.097683,2017-01-18 22:51:55.097683
6000000538,6000000002,6000000879,2017-01-18 22:51:55.097683,2017-01-18 22:51:55.097683
6000000539,6000000002,6000001743,2017-01-18 22:51:55.097683,2017-01-18 22:51:55.097683
6000000540,6000000002,6000000014,2017-01-18 22:51:55.125736,2017-01-18 22:51:55.125736
6000000541,6000000002,6000000880,2017-01-18 22:51:55.125736,2017-01-18 22:51:55.125736
6000000542,6000000002,6000001744,2017-01-18 22:51:55.125736,2017-01-18 22:51:55.125736
6000000543,6000000002,6000000015,2017-01-18 22:51:55.154021,2017-01-18 22:51:55.154021
6000000544,6000000002,6000000881,2017-01-18 22:51:55.154021,2017-01-18 22:51:55.154021
6000000545,6000000002,6000001745,2017-01-18 22:51:55.154021,2017-01-18 22:51:55.154021
6000000546,6000000002,6000000016,2017-01-18 22:51:55.181912,2017-01-18 22:51:55.181912
6000000547,6000000002,6000000882,2017-01-18 22:51:55.181912,2017-01-18 22:51:55.181912
6000000548,6000000002,6000001746,2017-01-18 22:51:55.181912,2017-01-18 22:51:55.181912
6000000549,6000000002,6000000017,2017-01-18 22:51:55.210036,2017-01-18 22:51:55.210036
6000000550,6000000002,6000000883,2017-01-18 22:51:55.210036,2017-01-18 22:51:55.210036
6000000551,6000000002,6000001747,2017-01-18 22:51:55.210036,2017-01-18 22:51:55.210036
6000000552,6000000002,6000000003,2017-01-18 22:51:55.238405,2017-01-18 22:51:55.238405
6000000553,6000000002,6000000869,2017-01-18 22:51:55.238405,2017-01-18 22:51:55.238405
6000000554,6000000002,6000001733,2017-01-18 22:51:55.238405,2017-01-18 22:51:55.238405
6000000555,6000000002,6000000004,2017-01-18 22:51:55.265648,2017-01-18 22:51:55.265648
6000000556,6000000002,6000000870,2017-01-18 22:51:55.265648,2017-01-18 22:51:55.265648
6000000557,6000000002,6000001734,2017-01-18 22:51:55.265648,2017-01-18 22:51:55.265648
6000000558,6000000002,6000000005,2017-01-18 22:51:55.292945,2017-01-18 22:51:55.292945
6000000559,6000000002,6000000871,2017-01-18 22:51:55.292945,2017-01-18 22:51:55.292945
6000000560,6000000002,6000001735,2017-01-18 22:51:55.292945,2017-01-18 22:51:55.292945
6000000561,6000000002,6000000006,2017-01-18 22:51:55.319947,2017-01-18 22:51:55.319947
6000000562,6000000002,6000000872,2017-01-18 22:51:55.319947,2017-01-18 22:51:55.319947
6000000563,6000000002,6000001736,2017-01-18 22:51:55.319947,2017-01-18 22:51:55.319947
6000000564,6000000002,6000000007,2017-01-18 22:51:55.350024,2017-01-18 22:51:55.350024
6000000565,6000000002,6000000873,2017-01-18 22:51:55.350024,2017-01-18 22:51:55.350024
6000000566,6000000002,6000001737,2017-01-18 22:51:55.350024,2017-01-18 22:51:55.350024
6000000567,6000000002,6000000008,2017-01-18 22:51:55.378362,2017-01-18 22:51:55.378362
6000000568,6000000002,6000000874,2017-01-18 22:51:55.378362,2017-01-18 22:51:55.378362
6000000569,6000000002,6000001738,2017-01-18 22:51:55.378362,2017-01-18 22:51:55.378362
6000000570,6000000002,6000000009,2017-01-18 22:51:55.406214,2017-01-18 22:51:55.406214
6000000571,6000000002,6000000875,2017-01-18 22:51:55.406214,2017-01-18 22:51:55.406214
6000000572,6000000002,6000001739,2017-01-18 22:51:55.406214,2017-01-18 22:51:55.406214
6000000573,6000000002,6000000850,2017-01-18 22:51:55.434387,2017-01-18 22:51:55.434387
6000000574,6000000002,6000001716,2017-01-18 22:51:55.434387,2017-01-18 22:51:55.434387
6000000575,6000000002,6000002580,2017-01-18 22:51:55.434387,2017-01-18 22:51:55.434387
6000000576,6000000002,6000000851,2017-01-18 22:51:55.471508,2017-01-18 22:51:55.471508
6000000577,6000000002,6000001717,2017-01-18 22:51:55.471508,2017-01-18 22:51:55.471508
6000000578,6000000002,6000002581,2017-01-18 22:51:55.471508,2017-01-18 22:51:55.471508
6000000579,6000000002,6000000852,2017-01-18 22:51:55.501814,2017-01-18 22:51:55.501814
6000000580,6000000002,6000001718,2017-01-18 22:51:55.501814,2017-01-18 22:51:55.501814
6000000581,6000000002,6000002582,2017-01-18 22:51:55.501814,2017-01-18 22:51:55.501814
6000000582,6000000002,6000000853,2017-01-18 22:51:55.530055,2017-01-18 22:51:55.530055
6000000583,6000000002,6000001719,2017-01-18 22:51:55.530055,2017-01-18 22:51:55.530055
6000000584,6000000002,6000002583,2017-01-18 22:51:55.530055,2017-01-18 22:51:55.530055
6000000585,6000000002,6000000854,2017-01-18 22:51:55.557752,2017-01-18 22:51:55.557752
6000000586,6000000002,6000001720,2017-01-18 22:51:55.557752,2017-01-18 22:51:55.557752
6000000587,6000000002,6000002584,2017-01-18 22:51:55.557752,2017-01-18 22:51:55.557752
6000000588,6000000002,6000000855,2017-01-18 22:51:55.585072,2017-01-18 22:51:55.585072
6000000589,6000000002,6000001721,2017-01-18 22:51:55.585072,2017-01-18 22:51:55.585072
6000000590,6000000002,6000002585,2017-01-18 22:51:55.585072,2017-01-18 22:51:55.585072
6000000591,6000000002,6000000856,2017-01-18 22:51:55.613081,2017-01-18 22:51:55.613081
6000000592,6000000002,6000001722,2017-01-18 22:51:55.613081,2017-01-18 22:51:55.613081
6000000593,6000000002,6000002586,2017-01-18 22:51:55.613081,2017-01-18 22:51:55.613081
6000000594,6000000002,6000000857,2017-01-18 22:51:55.655305,2017-01-18 22:51:55.655305
6000000595,6000000002,6000001723,2017-01-18 22:51:55.655305,2017-01-18 22:51:55.655305
6000000596,6000000002,6000002587,2017-01-18 22:51:55.655305,2017-01-18 22:51:55.655305
6000000597,6000000002,6000000858,2017-01-18 22:51:55.683515,2017-01-18 22:51:55.683515
6000000598,6000000002,6000001724,2017-01-18 22:51:55.683515,2017-01-18 22:51:55.683515
6000000599,6000000002,6000002588,2017-01-18 22:51:55.683515,2017-01-18 22:51:55.683515
6000000600,6000000002,6000000859,2017-01-18 22:51:55.711873,2017-01-18 22:51:55.711873
6000000601,6000000002,6000001725,2017-01-18 22:51:55.711873,2017-01-18 22:51:55.711873
6000000602,6000000002,6000002589,2017-01-18 22:51:55.711873,2017-01-18 22:51:55.711873
6000000603,6000000002,6000000860,2017-01-18 22:51:55.739264,2017-01-18 22:51:55.739264
6000000604,6000000002,6000001726,2017-01-18 22:51:55.739264,2017-01-18 22:51:55.739264
6000000605,6000000002,6000002590,2017-01-18 22:51:55.739264,2017-01-18 22:51:55.739264
6000000606,6000000002,6000000861,2017-01-18 22:51:55.768287,2017-01-18 22:51:55.768287
6000000607,6000000002,6000001727,2017-01-18 22:51:55.768287,2017-01-18 22:51:55.768287
6000000608,6000000002,6000002591,2017-01-18 22:51:55.768287,2017-01-18 22:51:55.768287
6000000609,6000000002,6000000862,2017-01-18 22:51:55.79645,2017-01-18 22:51:55.79645
6000000610,6000000002,6000001728,2017-01-18 22:51:55.79645,2017-01-18 22:51:55.79645
6000000611,6000000002,6000002592,2017-01-18 22:51:55.79645,2017-01-18 22:51:55.79645
6000000612,6000000002,6000000863,2017-01-18 22:51:55.82381,2017-01-18 22:51:55.82381
6000000613,6000000002,6000001729,2017-01-18 22:51:55.82381,2017-01-18 22:51:55.82381
6000000614,6000000002,6000002593,2017-01-18 22:51:55.82381,2017-01-18 22:51:55.82381
6000000615,6000000002,6000000864,2017-01-18 22:51:55.851809,2017-01-18 22:51:55.851809
6000000616,6000000002,6000001730,2017-01-18 22:51:55.851809,2017-01-18 22:51:55.851809
6000000617,6000000002,6000002594,2017-01-18 22:51:55.851809,2017-01-18 22:51:55.851809
6000000618,6000000002,6000000865,2017-01-18 22:51:55.880198,2017-01-18 22:51:55.880198
6000000619,6000000002,6000001731,2017-01-18 22:51:55.880198,2017-01-18 22:51:55.880198
6000000620,6000000002,6000002595,2017-01-18 22:51:55.880198,2017-01-18 22:51:55.880198
6000000621,6000000002,6000000010,2017-01-18 22:51:55.907992,2017-01-18 22:51:55.907992
6000000622,6000000002,6000000876,2017-01-18 22:51:55.907992,2017-01-18 22:51:55.907992
6000000623,6000000002,6000001740,2017-01-18 22:51:55.907992,2017-01-18 22:51:55.907992
6000000624,6000000003,6000000064,2017-01-18 22:51:55.934513,2017-01-18 22:51:55.934513
6000000625,6000000003,6000000930,2017-01-18 22:51:55.934513,2017-01-18 22:51:55.934513
6000000626,6000000003,6000001794,2017-01-18 22:51:55.934513,2017-01-18 22:51:55.934513
6000000627,6000000003,6000000065,2017-01-18 22:51:55.961397,2017-01-18 22:51:55.961397
6000000628,6000000003,6000000931,2017-01-18 22:51:55.961397,2017-01-18 22:51:55.961397
6000000629,6000000003,6000001795,2017-01-18 22:51:55.961397,2017-01-18 22:51:55.961397
6000000630,6000000003,6000000066,2017-01-18 22:51:55.988566,2017-01-18 22:51:55.988566
6000000631,6000000003,6000000932,2017-01-18 22:51:55.988566,2017-01-18 22:51:55.988566
6000000632,6000000003,6000001796,2017-01-18 22:51:55.988566,2017-01-18 22:51:55.988566
6000000633,6000000003,6000000067,2017-01-18 22:51:56.015858,2017-01-18 22:51:56.015858
6000000634,6000000003,6000000933,2017-01-18 22:51:56.015858,2017-01-18 22:51:56.015858
6000000635,6000000003,6000001797,2017-01-18 22:51:56.015858,2017-01-18 22:51:56.015858
6000000636,6000000003,6000000068,2017-01-18 22:51:56.05518,2017-01-18 22:51:56.05518
6000000637,6000000003,6000000934,2017-01-18 22:51:56.05518,2017-01-18 22:51:56.05518
6000000638,6000000003,6000001798,2017-01-18 22:51:56.05518,2017-01-18 22:51:56.05518
6000000639,6000000003,6000000576,2017-01-18 22:51:56.081462,2017-01-18 22:51:56.081462
6000000640,6000000003,6000001442,2017-01-18 22:51:56.081462,2017-01-18 22:51:56.081462
6000000641,6000000003,6000002306,2017-01-18 22:51:56.081462,2017-01-18 22:51:56.081462
6000000642,6000000003,6000000577,2017-01-18 22:51:56.107843,2017-01-18 22:51:56.107843
6000000643,6000000003,6000001443,2017-01-18 22:51:56.107843,2017-01-18 22:51:56.107843
6000000644,6000000003,6000002307,2017-01-18 22:51:56.107843,2017-01-18 22:51:56.107843
6000000645,6000000003,6000000578,2017-01-18 22:51:56.134252,2017-01-18 22:51:56.134252
6000000646,6000000003,6000001444,2017-01-18 22:51:56.134252,2017-01-18 22:51:56.134252
6000000647,6000000003,6000002308,2017-01-18 22:51:56.134252,2017-01-18 22:51:56.134252
6000000648,6000000003,6000000579,2017-01-18 22:51:56.160818,2017-01-18 22:51:56.160818
6000000649,6000000003,6000001445,2017-01-18 22:51:56.160818,2017-01-18 22:51:56.160818
6000000650,6000000003,6000002309,2017-01-18 22:51:56.160818,2017-01-18 22:51:56.160818
6000000651,6000000003,6000000580,2017-01-18 22:51:56.186741,2017-01-18 22:51:56.186741
6000000652,6000000003,6000001446,2017-01-18 22:51:56.186741,2017-01-18 22:51:56.186741
6000000653,6000000003,6000002310,2017-01-18 22:51:56.186741,2017-01-18 22:51:56.186741
6000000654,6000000003,6000000592,2017-01-18 22:51:56.21279,2017-01-18 22:51:56.21279
6000000655,6000000003,6000001458,2017-01-18 22:51:56.21279,2017-01-18 22:51:56.21279
6000000656,6000000003,6000002322,2017-01-18 22:51:56.21279,2017-01-18 22:51:56.21279
6000000657,6000000003,6000000593,2017-01-18 22:51:56.240154,2017-01-18 22:51:56.240154
6000000658,6000000003,6000001459,2017-01-18 22:51:56.240154,2017-01-18 22:51:56.240154
6000000659,6000000003,6000002323,2017-01-18 22:51:56.240154,2017-01-18 22:51:56.240154
6000000660,6000000003,6000000594,2017-01-18 22:51:56.267285,2017-01-18 22:51:56.267285
6000000661,6000000003,6000001460,2017-01-18 22:51:56.267285,2017-01-18 22:51:56.267285
6000000662,6000000003,6000002324,2017-01-18 22:51:56.267285,2017-01-18 22:51:56.267285
6000000663,6000000003,6000000595,2017-01-18 22:51:56.293014,2017-01-18 22:51:56.293014
6000000664,6000000003,6000001461,2017-01-18 22:51:56.293014,2017-01-18 22:51:56.293014
6000000665,6000000003,6000002325,2017-01-18 22:51:56.293014,2017-01-18 22:51:56.293014
6000000666,6000000003,6000000596,2017-01-18 22:51:56.319642,2017-01-18 22:51:56.319642
6000000667,6000000003,6000001462,2017-01-18 22:51:56.319642,2017-01-18 22:51:56.319642
6000000668,6000000003,6000002326,2017-01-18 22:51:56.319642,2017-01-18 22:51:56.319642
6000000669,6000000003,6000000597,2017-01-18 22:51:56.347511,2017-01-18 22:51:56.347511
6000000670,6000000003,6000001463,2017-01-18 22:51:56.347511,2017-01-18 22:51:56.347511
6000000671,6000000003,6000002327,2017-01-18 22:51:56.347511,2017-01-18 22:51:56.347511
6000000672,6000000003,6000000069,2017-01-18 22:51:56.375259,2017-01-18 22:51:56.375259
6000000673,6000000003,6000000935,2017-01-18 22:51:56.375259,2017-01-18 22:51:56.375259
6000000674,6000000003,6000001799,2017-01-18 22:51:56.375259,2017-01-18 22:51:56.375259
6000000675,6000000003,6000000070,2017-01-18 22:51:56.402347,2017-01-18 22:51:56.402347
