id,site_id,specie_id,citation_id,cultivar_id,treatment_id,date,dateloc,time,timeloc,mean,n,statname,stat,notes,created_at,updated_at,variable_id,user_id,checked,access_level,entity_id,method_id,date_year,date_month,date_day,time_hour,time_minute
6000013234,6000003572,2588,6000000007,6000000361,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7458,,"",,"",2016-11-08 23:31:41.53099,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008428,6000000003,,,,,
6000013235,6000003573,2588,6000000007,6000000316,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6512,,"",,"",2016-11-08 23:31:41.5353,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008429,6000000003,,,,,
6000012185,6000003573,2588,6000000007,6000000316,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.01735,,"",,"",2016-11-08 23:31:36.440008,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007379,6000000003,,,,,
6000012535,6000003573,2588,6000000007,6000000316,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.192,,"",,"",2016-11-08 23:31:38.143454,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007729,6000000003,,,,,
6000012885,6000003573,2588,6000000007,6000000316,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.4195,,"",,"",2016-11-08 23:31:39.865183,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008079,6000000003,,,,,
6000013585,6000003573,2588,6000000007,6000000316,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.5965,,"",,"",2016-11-08 23:31:43.70416,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008779,6000000003,,,,,
6000012186,6000003574,2588,6000000007,6000000332,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.2281,,"",,"",2016-11-08 23:31:36.444673,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007380,6000000003,,,,,
6000012886,6000003574,2588,6000000007,6000000332,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.7536,,"",,"",2016-11-08 23:31:39.869673,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008080,6000000003,,,,,
6000013236,6000003574,2588,6000000007,6000000332,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7563,,"",,"",2016-11-08 23:31:41.539595,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008430,6000000003,,,,,
6000013586,6000003574,2588,6000000007,6000000332,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7958,,"",,"",2016-11-08 23:31:43.711766,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008780,6000000003,,,,,
6000012536,6000003574,2588,6000000007,6000000332,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.5318,,"",,"",2016-11-08 23:31:38.148121,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007730,6000000003,,,,,
6000012187,6000003575,2588,6000000007,6000000344,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.04076,,"",,"",2016-11-08 23:31:36.449634,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007381,6000000003,,,,,
6000012537,6000003575,2588,6000000007,6000000344,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.2656,,"",,"",2016-11-08 23:31:38.152577,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007731,6000000003,,,,,
6000012887,6000003575,2588,6000000007,6000000344,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.5255,,"",,"",2016-11-08 23:31:39.874615,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008081,6000000003,,,,,
6000013237,6000003575,2588,6000000007,6000000344,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7052,,"",,"",2016-11-08 23:31:41.544136,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008431,6000000003,,,,,
6000013587,6000003575,2588,6000000007,6000000344,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.6877,,"",,"",2016-11-08 23:31:43.719548,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008781,6000000003,,,,,
6000012188,6000003576,2588,6000000007,6000000381,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.2525,,"",,"",2016-11-08 23:31:36.45469,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007382,6000000003,,,,,
6000012889,6000003577,2588,6000000007,6000000398,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.6916,,"",,"",2016-11-08 23:31:39.884261,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008083,6000000003,,,,,
6000013239,6000003577,2588,6000000007,6000000398,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7627,,"",,"",2016-11-08 23:31:41.553134,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008433,6000000003,,,,,
6000013589,6000003577,2588,6000000007,6000000398,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.8133,,"",,"",2016-11-08 23:31:43.734895,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008783,6000000003,,,,,
6000012190,6000003578,2588,6000000007,6000000404,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.1019,,"",,"",2016-11-08 23:31:36.46359,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007384,6000000003,,,,,
6000012540,6000003578,2588,6000000007,6000000404,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.3518,,"",,"",2016-11-08 23:31:38.166131,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007734,6000000003,,,,,
6000012890,6000003578,2588,6000000007,6000000404,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.582,,"",,"",2016-11-08 23:31:39.88881,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008084,6000000003,,,,,
6000013240,6000003578,2588,6000000007,6000000404,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6566,,"",,"",2016-11-08 23:31:41.557686,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008434,6000000003,,,,,
6000013590,6000003578,2588,6000000007,6000000404,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.6877,,"",,"",2016-11-08 23:31:43.742705,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008784,6000000003,,,,,
6000012541,6000003579,2588,6000000007,6000000284,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.2776,,"",,"",2016-11-08 23:31:38.170661,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007735,6000000003,,,,,
6000012891,6000003579,2588,6000000007,6000000284,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.5232,,"",,"",2016-11-08 23:31:39.893378,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008085,6000000003,,,,,
6000013241,6000003579,2588,6000000007,6000000284,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6033,,"",,"",2016-11-08 23:31:41.562644,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008435,6000000003,,,,,
6000013591,6000003579,2588,6000000007,6000000284,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.6145,,"",,"",2016-11-08 23:31:43.750468,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008785,6000000003,,,,,
6000012191,6000003579,2588,6000000007,6000000284,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.04142,,"",,"",2016-11-08 23:31:36.468116,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007385,6000000003,,,,,
6000013598,6000003586,2588,6000000007,6000000306,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7898,,"",,"",2016-11-08 23:31:43.805843,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008792,6000000003,,,,,
6000013599,6000003587,2588,6000000007,6000000408,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7546,,"",,"",2016-11-08 23:31:43.813651,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008793,6000000003,,,,,
6000013250,6000003588,2588,6000000007,6000000399,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6989,,"",,"",2016-11-08 23:31:41.602217,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008444,6000000003,,,,,
6000013600,6000003588,2588,6000000007,6000000399,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7345,,"",,"",2016-11-08 23:31:43.821431,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008794,6000000003,,,,,
6000012201,6000003589,2588,6000000007,6000000301,6000000014,2016-08-08 07:00:00,5.00,,9.00,0.0344,,"",,"",2016-11-08 23:31:36.513107,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007395,6000000003,,,,,
6000013251,6000003589,2588,6000000007,6000000301,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7637,,"",,"",2016-11-08 23:31:41.606636,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008445,6000000003,,,,,
6000013252,6000003590,2588,6000000007,6000000269,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7667,,"",,"",2016-11-08 23:31:41.610637,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008446,6000000003,,,,,
6000013602,6000003590,2588,6000000007,6000000269,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.815,,"",,"",2016-11-08 23:31:43.837921,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008796,6000000003,,,,,
6000013253,6000003591,2588,6000000007,6000000359,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.7446,,"",,"",2016-11-08 23:31:41.61468,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008447,6000000003,,,,,
6000013603,6000003591,2588,6000000007,6000000359,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7645,,"",,"",2016-11-08 23:31:43.845887,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008797,6000000003,,,,,
6000012904,6000003592,2588,6000000007,6000000242,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.6765,,"",,"",2016-11-08 23:31:39.960197,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008098,6000000003,,,,,
6000013254,6000003592,2588,6000000007,6000000242,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6962,,"",,"",2016-11-08 23:31:41.618727,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008448,6000000003,,,,,
6000013604,6000003592,2588,6000000007,6000000242,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7315,,"",,"",2016-11-08 23:31:43.853618,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008798,6000000003,,,,,
6000012555,6000003593,2588,6000000007,6000000348,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.3753,,"",,"",2016-11-08 23:31:38.233876,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007749,6000000003,,,,,
6000013255,6000003593,2588,6000000007,6000000348,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.775,,"",,"",2016-11-08 23:31:41.622847,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008449,6000000003,,,,,
6000013605,6000003593,2588,6000000007,6000000348,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7656,,"",,"",2016-11-08 23:31:43.861368,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008799,6000000003,,,,,
6000012906,6000003594,2588,6000000007,6000000309,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.649,,"",,"",2016-11-08 23:31:39.969143,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008100,6000000003,,,,,
6000012556,6000003594,2588,6000000007,6000000309,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.3863,,"",,"",2016-11-08 23:31:38.238407,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007750,6000000003,,,,,
6000013256,6000003594,2588,6000000007,6000000309,6000000014,2016-10-25 07:00:00,5.00,,9.00,0.6994,,"",,"",2016-11-08 23:31:41.626941,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008450,6000000003,,,,,
6000013606,6000003594,2588,6000000007,6000000309,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7263,,"",,"",2016-11-08 23:31:43.868949,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008800,6000000003,,,,,
6000012557,6000003595,2588,6000000007,6000000247,6000000014,2016-09-08 07:00:00,5.00,,9.00,0.1503,,"",,"",2016-11-08 23:31:38.242988,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000007751,6000000003,,,,,
6000012907,6000003595,2588,6000000007,6000000247,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.3498,,"",,"",2016-11-08 23:31:39.973699,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008101,6000000003,,,,,
6000013607,6000003595,2588,6000000007,6000000247,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.469,,"",,"",2016-11-08 23:31:43.876855,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008801,6000000003,,,,,
6000013611,6000003599,2588,6000000007,6000000353,6000000014,2016-10-01 07:00:00,5.00,,9.00,0.7239,,"",,"",2016-11-08 23:31:43.907384,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008805,6000000003,,,,,
6000012920,6000003608,2588,6000000007,6000000312,6000000014,2016-09-16 07:00:00,5.00,,9.00,0.571,,"",,"",2016-11-08 23:31:40.03303,2017-10-05 22:42:01.064551,604,6000000005,1,3,6000008114,6000000003,,,,,
